COLLEGE OF ENGINEERING & ARCHITECTURE,,,,,,,,,,,,,,INVENTORY,,,,,,,,,,,,PREVENTIVE MAINTENACE,,,,,,,,,,,,,CORRECTIVE MAINTENANCE,,,,,,,,,,,,,CALIBRATION,,,,,,,,,,,,,,,,,,
POWER ELECTRONICS LABORATORY BLDG. 42 ROOM 202,,,,,,,,,,,,,,C - Complete,,,,,,INC - Incomplete,,,,,,X - Schedule,,,,,,,,P - Performed,,,,,X - Schedule,,,,,,,,P - Performed,,,,,X - Next Calibration,,,,,,,,,,,,,,,,,,
MACHINES/EQUIPMENT/INSTRUMENTS (MEI'S) MASTER PLAN FY 2024,,,,,,,,,,,,,,X - Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P - Performed,,,,,,,,,,,,,,,,,,
No.,Manufacturer/Brand,Particular's/Name of MEI's,Type Model,QTY,Unit,Aquisition Aquired ,Serial/Product No. ,Price (Php),Condition Please Put (/),,User Manual Code (0/1),Callibration Code (0/1),Memorandum Receipt (Name of Person),JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,STATUS,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,STATUS,CALIBRATION FREQUENCY,DATE CALIBRATED,CALIBRATION DUE ,CERTIFICATE NO.,TRACEABILITY,TYPE OF CALIBRATION,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,REMARKS / STATUS
,,,,,,,,,Functional,Non-Functional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A) Frequently Used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,8/20/2015,1010963,NO PRICE,/,,0,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,8/20/2015,1010969,NO PRICE,/,,0,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,8/20/2015,1010966,NO PRICE,/,,0,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
8,ATTEN,Reworking and Soldering Station,85020,8,PCS,8/20/2015,10404140200140,"9,828",/,,1,0,ROMANO PIMENTEL,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,10404140200064,"9,828",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,10404140200093,"9,828",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,NO SERIAL,"9,828",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,10404140200095,"9,828",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,10404140200057,"9,828",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,10404140200152,"9,828",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,08/20/2015,10404140200147,"9,828",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
9,ATTEN,Digital Soldering Station ,AT-90HD,8,PCS,8/20/2015,10403150636191,"8,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,10403150636185,"8,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,10403150636192,"8,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,10403150636176,"8,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,10403150636184,"8,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,10403150636170,"8,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,10403150636177,"8,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
,,,,,,8/20/2015,10403150636178,"8,500",/,,1,0,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No need for calibration
C) Rarely Used ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
10,ATTEN,Frequency Counter,F2700-C,8,PCS,6/24/2014,10301134200432,"8,598",/,,1,1,NO MR,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,10301134200448,"8,598",/,,1,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,10301134200432,"8,598",/,,1,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,10301134200444,"8,598",/,,1,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,10301134200441,"8,598",/,,1,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,10301134200443,"8,598",/,,1,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,10301134200449,"8,598",/,,1,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
,,,,,,6/24/2014,10301134200446,"8,598",/,,1,1,,,C,,C,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Calibrated/ Request to be added to the next calibration schedule
